LU,post_id,gold
irony,1178435953288982529_twitter,0
asians,1178435953288982529_twitter,0
latinos,1178435953288982529_twitter,0
jews,1178435953288982529_twitter,0
gay,1178435953288982529_twitter,0
guy,1178435953288982529_twitter,0
fault,27088597_gab,0
train,27088597_gab,0
nigger,27088597_gab,1
words,27088597_gab,0
france,27088597_gab,0
couple,27088597_gab,0
years,27088597_gab,0
r,12144804_gab,0
u,12144804_gab,0
p,12144804_gab,0
zionist,12144804_gab,0
jew,12144804_gab,0
traitor,12144804_gab,0
children,12144804_gab,0
hordes,12144804_gab,0
daca,12144804_gab,1
beaner,12144804_gab,1
filth,12144804_gab,1
majority,12144804_gab,0
crimes,12144804_gab,0
include,12144804_gab,0
alien,12144804_gab,0
job,19374489_gab,0
nothing,19374489_gab,0
raghead,19374489_gab,1
terrorists,19374489_gab,0
<number>,19374489_gab,0
deal,19374489_gab,0
world,19374489_gab,0
<user>,2000298_gab,0
prefer,2000298_gab,0
allah,2000298_gab,0
god,2000298_gab,0
kike,2000298_gab,1
money,2000298_gab,0
end,2000298_gab,0
fed,2000298_gab,0
iq,26967794_gab,0
<number>,26967794_gab,0
ur,26967794_gab,0
women,26967794_gab,0
lol,16811040_gab,0
minnesota,16811040_gab,0
commie,16811040_gab,0
nigger,16811040_gab,1
rep,16811040_gab,0
solution,16811040_gab,0
state,16811040_gab,0
anyone,16811040_gab,0
right,16811040_gab,0
kike,25245711_gab,1
c,25245711_gab,0
op,25245711_gab,0
today,25245711_gab,0
need,27692892_gab,0
put,27692892_gab,0
germany,27692892_gab,0
wetback,27692892_gab,1
squad,27692892_gab,0
globalist,21614722_gab,0
likes,21614722_gab,0
queers,21614722_gab,1
boy,21614722_gab,0
scouts,21614722_gab,0
ill,18971841_gab,0
tell,18971841_gab,0
sure,18971841_gab,0
cunts,18971841_gab,1
dont,18971841_gab,0
im,18971841_gab,0
<percent>,18971841_gab,0
youre,18971841_gab,0
kike,18971841_gab,1
spread,18971841_gab,0
pro,18971841_gab,0
zionist,18971841_gab,0
opinions,18971841_gab,0
israel,18971841_gab,0
muh,18971841_gab,0
guess,7047490_gab,0
nigger,7047490_gab,1
mudshark,7047490_gab,1
female,12023581_gab,0
kike,12023581_gab,1
woman,12023581_gab,0
jewess,12023581_gab,0
avoid,12023581_gab,0
jews,12023581_gab,0
brave,12023581_gab,0
random,17958922_gab,0
nigger,17958922_gab,1
pardon,17958922_gab,0
everyone,17958922_gab,0
timeline,17958922_gab,0
glad,17958922_gab,0
immigrants,1179035468823842818_twitter,0
shit,1179035468823842818_twitter,0
candy,1178810388332388353_twitter,0
stage,1178810388332388353_twitter,0
oh,1178810388332388353_twitter,0
<user>,1178810388332388353_twitter,0
savage,1178810388332388353_twitter,0
kike,25691687_gab,1
argument,25691687_gab,0
things,1178841196308959232_twitter,0
bitch,1178841196308959232_twitter,1
stay,1178841196308959232_twitter,0
lol,1178841196308959232_twitter,0
<number>,1178841196308959232_twitter,0
love,1178703466069397505_twitter,0
gay,1178703466069397505_twitter,0
trans,1178703466069397505_twitter,0
ppl,1178703466069397505_twitter,0
queer,1178703466069397505_twitter,0
anyone,1178703466069397505_twitter,0
calls,1178703466069397505_twitter,0
b,1178703466069397505_twitter,0
im,1178703466069397505_twitter,0
cis,1178703466069397505_twitter,0
n,1178703466069397505_twitter,0
fine,1178703466069397505_twitter,0
nigger,14196166_gab,1
list,14196166_gab,0
aryan,14196166_gab,0
fuck,14196166_gab,1
job,14196166_gab,0
<user>,1179071111713017861_twitter,0
home,1179071111713017861_twitter,0
minister,1179071111713017861_twitter,0
system,1179071111713017861_twitter,0
class,1179071111713017861_twitter,0
citizens,1179071111713017861_twitter,0
country,1179071111713017861_twitter,0
muslim,1179071111713017861_twitter,0
refugee,1179071111713017861_twitter,0
hindu,1179071111713017861_twitter,0
christian,1179071111713017861_twitter,0
rule,1179071111713017861_twitter,0
<user>,1178208628957995008_twitter,0
ww2,1178208628957995008_twitter,0
jews,1178208628957995008_twitter,0
europe,1178208628957995008_twitter,0
holocaust,1178208628957995008_twitter,0
statement,1178208628957995008_twitter,0
<user>,1179075391849263109_twitter,0
hypocrite,1179075391849263109_twitter,0
speaks,1179075391849263109_twitter,0
muslim,1179075391849263109_twitter,0
girls,1179075391849263109_twitter,0
r,1179075391849263109_twitter,0
hindu,1179075391849263109_twitter,0
shameless,1179075391849263109_twitter,0
<user>,1178755514957737984_twitter,0
look,1178755514957737984_twitter,0
article,1178755514957737984_twitter,0
harry,1178755514957737984_twitter,0
listen,1178755514957737984_twitter,0
words,1178755514957737984_twitter,0
racism,1178755514957737984_twitter,0
resources,1178755514957737984_twitter,0
read,1178755514957737984_twitter,0
<user>,1179028922505318400_twitter,0
negro,1179028922505318400_twitter,0
land,1179028922505318400_twitter,0
media,1179028922505318400_twitter,0
enemy,1179028922505318400_twitter,0
empowerment,1179028922505318400_twitter,0
glad,1179064245918547968_twitter,0
found,1179064245918547968_twitter,0
bitch,1179064245918547968_twitter,1
amber,1179064245918547968_twitter,0
sure,1179064245918547968_twitter,0
fuckin,1179064245918547968_twitter,0
shit,1179064245918547968_twitter,0
hate,1179071818617049091_twitter,1
boys,1179071818617049091_twitter,1
kill,20736949_gab,0
luck,20736949_gab,0
nigger,20736949_gab,1
people,1178285716796841986_twitter,0
gays,1178285716796841986_twitter,0
trans,1178285716796841986_twitter,0
lesbians,1178285716796841986_twitter,0
beliefs,1178285716796841986_twitter,0
reason,1178285716796841986_twitter,0
conservatives,1178285716796841986_twitter,0
cover,1178285716796841986_twitter,0
speech,1178285716796841986_twitter,0
ass,1178285716796841986_twitter,0
want,1178285716796841986_twitter,0
faggot,1178285716796841986_twitter,0
<user>,1178839763723227136_twitter,0
church,1178839763723227136_twitter,0
homo,1178839763723227136_twitter,0
told,1178839763723227136_twitter,0
jesus,1178839763723227136_twitter,0
homosexuality,1178839763723227136_twitter,0
coz,1178839763723227136_twitter,0
sin,1178839763723227136_twitter,0
hope,1178839763723227136_twitter,0
life,1178839763723227136_twitter,0
smile,1178839763723227136_twitter,0
change,1178839763723227136_twitter,0
future,1178839763723227136_twitter,0
silence,1178839763723227136_twitter,0
suicide,1178839763723227136_twitter,0
nigger,1178825670849388546_twitter,0
shit,1178825670849388546_twitter,0
lmfao,1178825670849388546_twitter,0
wait,27716817_gab,0
u,27716817_gab,0
nazi,27716817_gab,0
pedo,27716817_gab,0
teach,27716817_gab,0
yid,27716817_gab,0
right,27716817_gab,0
way,27716817_gab,0
fuck,22066859_gab,0
cry,22066859_gab,0
girl,22066859_gab,0
fed,22066859_gab,0
kike,22066859_gab,1
cunt,22066859_gab,1
weed,22066859_gab,0
need,22066859_gab,0
men,22066859_gab,0
game,22066859_gab,0
niggers,22066859_gab,1
<user>,1179026185986154502_twitter,0
women,1179026185986154502_twitter,0
threaten,1179026185986154502_twitter,0
love,1179026185986154502_twitter,0
islam,1179026185986154502_twitter,0
<user>,1179079483887951875_twitter,0
include,1179079483887951875_twitter,0
aliens,1179079483887951875_twitter,0
anyways,1178725575705419776_twitter,0
women,1178725575705419776_twitter,0
deep,1178725575705419776_twitter,0
game,1178725575705419776_twitter,0
deserve,1178725575705419776_twitter,0
nigga,1178725575705419776_twitter,0
joke,1178725575705419776_twitter,0
vile,1178725575705419776_twitter,0
imagine,1178725575705419776_twitter,0
told,1178725575705419776_twitter,0
innocent,1178725575705419776_twitter,0
person,1178725575705419776_twitter,0
<user>,1178730504490819584_twitter,0
support,1178730504490819584_twitter,0
queer,1178730504490819584_twitter,0
community,1178730504490819584_twitter,0
u,1178730504490819584_twitter,0
homophobe,1178730504490819584_twitter,0
listen,1178730504490819584_twitter,0
sink,1178730504490819584_twitter,0
bombs,17799511_gab,0
dune,17799511_gab,1
coons,17799511_gab,1
air,17799511_gab,0
target,17799511_gab,0
practice,17799511_gab,0
canada,15457141_gab,0
people,15457141_gab,0
food,15457141_gab,0
banks,15457141_gab,0
homeless,15457141_gab,0
streets,15457141_gab,0
children,15457141_gab,0
school,15457141_gab,0
hungry,15457141_gab,0
day,15457141_gab,0
living,15457141_gab,0
dark,15457141_gab,0
afford,15457141_gab,0
rates,15457141_gab,0
indians,15457141_gab,0
water,15457141_gab,0
yrs,15457141_gab,0
trudeau,15457141_gab,0
queers,15457141_gab,0
muslims,15457141_gab,0
yeah,22080231_gab,0
news,22080231_gab,0
bit,22080231_gab,0
hope,22080231_gab,0
care,22080231_gab,0
reparations,22080231_gab,0
invade,22080231_gab,0
shit,22080231_gab,0
man,22080231_gab,0
hiding,25885882_gab,0
hope,25885882_gab,0
catch,25885882_gab,0
thoughts,25885882_gab,0
victims,25885882_gab,0
cia,25885882_gab,0
nigger,25885882_gab,1
libtards,1615443_gab,1
moslem,1615443_gab,1
refugee,1615443_gab,1
film,20149987_gab,0
nigger,20149987_gab,1
<user>,1178884300520988672_twitter,0
faggot,1178884300520988672_twitter,1
history,27429634_gab,0
nigger,27429634_gab,1
<user>,1178780013375696897_twitter,0
supremacists,1178780013375696897_twitter,0
online,1178780013375696897_twitter,0
jewish,1178780013375696897_twitter,0
people,1178780013375696897_twitter,0
<number>,1178780013375696897_twitter,0
anything,1178780013375696897_twitter,0
pardon,1178780013375696897_twitter,0
lack,1178780013375696897_twitter,0
concern,1178780013375696897_twitter,0
punch,1178780013375696897_twitter,0
nazi,1178780013375696897_twitter,0
want,1179102895146459136_twitter,0
baby,1179102895146459136_twitter,0
mfs,1179102895146459136_twitter,0
act,1179102895146459136_twitter,0
today,1179102895146459136_twitter,0
<user>,1179025710284967936_twitter,0
ppl,1179025710284967936_twitter,0
church,1179025710284967936_twitter,0
bc,1179025710284967936_twitter,0
blue,1179025710284967936_twitter,0
jeans,1179025710284967936_twitter,0
ghetto,1179025710284967936_twitter,0
aunt,1179025710284967936_twitter,0
dyke,1179025710284967936_twitter,1
ass,1179025710284967936_twitter,0
wear,1179025710284967936_twitter,0
dress,1179025710284967936_twitter,0
stop,1179025710284967936_twitter,0
boyfriend,1179025710284967936_twitter,0
hand,1179025710284967936_twitter,0
oh,1178919349131845632_twitter,0
hey,1178919349131845632_twitter,0
heard,1178919349131845632_twitter,0
haha,1178919349131845632_twitter,0
crazy,1178919349131845632_twitter,0
bought,1178919349131845632_twitter,0
gonna,1178919349131845632_twitter,0
try,1178919349131845632_twitter,0
hell,1178919349131845632_twitter,0
faggot,1178919349131845632_twitter,1
nigger,17311329_gab,1
zone,17311329_gab,0
<user>,14558894_gab,0
favorite,14558894_gab,0
half,14558894_gab,1
kike,14558894_gab,1
nig,14558894_gab,1
oh,5646657_gab,0
shit,5646657_gab,0
read,5646657_gab,0
post,5646657_gab,0
fuck,5646657_gab,0
<user>,5646657_gab,0
giant,5646657_gab,0
faggot,5646657_gab,1
illegals,5646657_gab,0
ffs,5646657_gab,0
sub,5646657_gab,0
proper,5646657_gab,0
school,5646657_gab,0
explain,5646657_gab,0
house,5646657_gab,1
nigger,5646657_gab,1
way,5646657_gab,0
somehow,5646657_gab,0
shill,5646657_gab,0
<user>,14166472_gab,0
muslimes,14166472_gab,1
deserve,14166472_gab,1
torture,14166472_gab,1
death,14166472_gab,1
care,14166472_gab,0
child,14166472_gab,0
<user>,19802718_gab,0
kike,19802718_gab,1
found,19802718_gab,0
j,19802718_gab,0
date,19802718_gab,0
<number>,19802718_gab,0
niggers,19802718_gab,1
perfect,19802718_gab,0
beta,19802718_gab,0
yid,19802718_gab,0
cuck,19802718_gab,0
<happy>,19802718_gab,0
fuck,21113479_gab,1
moslem,21113479_gab,1
doubt,21113479_gab,0
libtard,16549215_gab,0
bought,16549215_gab,0
nigger,16549215_gab,1
<money>,16549215_gab,0
football,16549215_gab,0
manager,16549215_gab,0
nigger,22603612_gab,1
mah,22603612_gab,0
dude,22603612_gab,0
kike,25002103_gab,1
fantasy,25002103_gab,0
fascists,25002103_gab,0
wanna,7588451_gab,0
bet,7588451_gab,0
shes,7588451_gab,0
syndrome,7588451_gab,0
jackson,7588451_gab,0
goatfucker,7588451_gab,1
husband,7588451_gab,0
looks,7588451_gab,0
thought,7588451_gab,0
<number>,7588451_gab,0
weeks,7588451_gab,0
age,7588451_gab,0
police,7588451_gab,0
mistake,7588451_gab,0
hire,7588451_gab,0
nigger,18905987_gab,1
heads,18905987_gab,0
lol,18905987_gab,0
days,18905987_gab,0
awesome,18905987_gab,0
moslem,16291509_gab,0
thing,16291509_gab,0
future,16291509_gab,0
democrat,16291509_gab,0
voter,16291509_gab,0
welfare,16291509_gab,0
check,16291509_gab,0
hungry,1179104411408375820_twitter,0
time,1179104411408375820_twitter,0
shit,1179104411408375820_twitter,0
ghetto,1179104411408375820_twitter,0
<user>,1179093114058952705_twitter,0
<number>,1179093114058952705_twitter,0
numbers,1179093114058952705_twitter,0
clown,1179093114058952705_twitter,0
stfu,1179093114058952705_twitter,0
retard,1179093114058952705_twitter,1
time,24649974_gab,0
nigger,24649974_gab,1
africa,24649974_gab,1
pregnant,24649974_gab,1
law,24649974_gab,0
<number>,24649974_gab,0
years,24649974_gab,0
morning,25502005_gab,0
fag,25502005_gab,1
kike,25502005_gab,1
<user>,25502005_gab,0
<user>,1179088859226918912_twitter,0
wait,1179088859226918912_twitter,0
<user>,1179064968429412352_twitter,0
imo,1179064968429412352_twitter,0
republicans,1179064968429412352_twitter,0
think,1179064968429412352_twitter,0
rape,1179064968429412352_twitter,0
pigs,1179064968429412352_twitter,0
filthy,1179064968429412352_twitter,0
dyke,1178713865925910529_twitter,0
lesbians,1178713865925910529_twitter,0
women,1178713865925910529_twitter,0
people,1178713865925910529_twitter,0
slurs,1178713865925910529_twitter,0
check,1178713865925910529_twitter,0
uses,1178713865925910529_twitter,0
time,1178713865925910529_twitter,0
lgbtq,1178713865925910529_twitter,0
community,1178713865925910529_twitter,0
queer,1178713865925910529_twitter,0
<user>,1178580783054950400_twitter,0
jokes,1178580783054950400_twitter,0
concept,1178580783054950400_twitter,0
ways,1178580783054950400_twitter,0
account,1178580783054950400_twitter,0
others,1178580783054950400_twitter,0
mother,1178580783054950400_twitter,0
prostitute,1178580783054950400_twitter,0
life,1178580783054950400_twitter,0
faggot,1178580783054950400_twitter,0
join,1178580783054950400_twitter,0
faggot,1178560907250667520_twitter,1
love,1178560907250667520_twitter,0
mouse,1178517465090985989_twitter,0
faggot,1178517465090985989_twitter,1
dance,1178649774355931136_twitter,0
faggot,1178649774355931136_twitter,1
hit,1178649774355931136_twitter,0
brain,1178649774355931136_twitter,0
left,1178649774355931136_twitter,0
hit,1178082653007994881_twitter,0
ok,1178082653007994881_twitter,0
hits,1178082653007994881_twitter,0
faggot,1178082653007994881_twitter,1
days,8256574_gab,0
moslem,8256574_gab,1
month,8256574_gab,0
ramadan,8256574_gab,0
claimed,23338410_gab,0
nigger,23338410_gab,1
interview,23338410_gab,0
anime,23338410_gab,0
right,23338410_gab,0
news,23338410_gab,0
set,23338410_gab,0
sure,10651361_gab,0
fought,10651361_gab,0
party,10651361_gab,0
uses,10651361_gab,0
name,10651361_gab,0
coon,10651361_gab,1
folks,10651361_gab,1
<user>,10651361_gab,0
time,10651361_gab,0
people,10651361_gab,0
lol,10651361_gab,0
<number>,25187579_gab,0
paki,25187579_gab,0
muslims,25187579_gab,0
children,25187579_gab,0
wives,25187579_gab,0
daughters,25187579_gab,0
drug,25187579_gab,0
afghanistan,25187579_gab,0
uk,25187579_gab,0
army,25187579_gab,0
police,25187579_gab,0
protection,25187579_gab,0
mps,25187579_gab,0
services,25187579_gab,0
hate,25187579_gab,0
women,25187579_gab,0
muslim,25187579_gab,0
men,25187579_gab,0
media,12824687_gab,0
today,12824687_gab,0
ignore,12824687_gab,0
moslem,12824687_gab,0
terrorist,12824687_gab,0
attack,12824687_gab,0
canada,12824687_gab,0
borders,12824687_gab,0
people,12824687_gab,0
carry,12824687_gab,0
terror,12824687_gab,0
attacks,12824687_gab,0
guess,25644977_gab,0
mental,25644977_gab,0
